27	0.0007918	0.49427	0.87109	0.55269	1.503	-0.0028997	0.025619	0.016589	0.95498	-0.0025141	-0.0033774	-0.014578	0.060355	-0.015103	0.026043	0.15528	0.13354	-0.0006503	0.014678	3.0599
28	0.00057909	0.47937	0.86978	0.5363	1.483	-0.0029241	0.024095	0.015884	0.94998	-0.0039657	-0.0037827	-0.0095168	0.065263	-0.016591	0.028187	0.15308	0.12672	-0.00069179	0.014656	3.1765
29	0.00043006	0.46445	0.86831	0.5202	1.4636	-0.002854	0.023666	0.015189	0.9451	-0.0051209	-0.003481	-0.0043401	0.070951	-0.018535	0.032458	0.15082	0.12017	-0.0007987	0.014571	3.2921
30	0.0005285	0.44967	0.86646	0.50417	1.4447	-0.0025755	0.023289	0.014419	0.94034	-0.0045217	-0.0029778	0.0007011	0.077481	-0.021013	0.037425	0.14808	0.11374	-0.0008389	0.014491	3.4068
31	0.00058023	0.43491	0.86436	0.48785	1.426	-0.0022204	0.022526	0.013615	0.93571	-0.0038777	-0.0027679	0.0058205	0.084931	-0.023915	0.0424	0.14483	0.10717	-0.00073619	0.014444	3.5203
32	0.0005516	0.4195	0.86209	0.47074	1.4076	-0.0019611	0.021412	0.01282	0.93126	-0.0037064	-0.0028779	0.011184	0.093385	-0.027251	0.047425	0.14132	0.10051	-0.00062428	0.014394	3.6326
33	0.00059896	0.40315	0.85966	0.45265	1.3892	-0.0020039	0.020171	0.012081	0.9271	-0.0033586	-0.0029956	0.016837	0.10292	-0.031116	0.052968	0.13776	0.09379	-0.00056347	0.014326	3.7434
34	0.00071597	0.38599	0.85731	0.43367	1.3705	-0.0023293	0.018895	0.01143	0.92323	-0.002917	-0.0030535	0.023008	0.11362	-0.035585	0.059447	0.13432	0.086905	-0.00051333	0.014263	3.8528
35	0.00077109	0.36804	0.85534	0.41382	1.3513	-0.0025232	0.017701	0.010778	0.91949	-0.0028006	-0.0031568	0.030049	0.12557	-0.040699	0.066898	0.13093	0.079739	-0.00043248	0.014193	3.9607
36	0.00068116	0.34917	0.85371	0.3931	1.3314	-0.0023986	0.016676	0.009997	0.91582	-0.0029277	-0.0032928	0.037937	0.1388	-0.046459	0.075184	0.12738	0.07233	-0.00033762	0.014088	4.0668
37	0.0004172	0.32916	0.85222	0.37148	1.3108	-0.0022124	0.01576	0.0091152	0.91224	-0.003055	-0.0033984	0.046412	0.15335	-0.052839	0.084285	0.12369	0.064803	-0.00026237	0.013972	4.171
38	-9.4663e-05	0.30781	0.85091	0.34886	1.2896	-0.0021578	0.014906	0.0082826	0.9087	-0.003191	-0.0034341	0.055461	0.16927	-0.059926	0.094351	0.12	0.057002	-0.00022898	0.013861	4.2733
39	-0.00073486	0.28575	0.84995	0.32517	1.2683	-0.002054	0.014349	0.0074075	0.90536	-0.0033555	-0.0032123	0.065317	0.18654	-0.067846	0.10552	0.11579	0.048266	-3.049e-05	0.013637	4.3735
40	-0.00088312	0.26405	0.84878	0.30077	1.2472	-0.0017155	0.013488	0.0065075	0.90293	-0.0031417	-0.0028113	0.075302	0.20494	-0.076748	0.11768	0.11073	0.038986	0.00043842	0.013253	4.4716
41	-3.9858e-05	0.24243	0.84714	0.27533	1.2266	-0.0014088	0.011133	0.0054073	0.90196	-0.0023736	-0.0028466	0.084822	0.22424	-0.086087	0.12964	0.10501	0.030171	0.00087312	0.012882	4.5675
42	0.0019877	0.21904	0.84503	0.24812	1.2061	-0.0015763	0.0076706	0.0043524	0.90277	-0.0010597	-0.003042	0.093527	0.24428	-0.095146	0.14114	0.099967	0.022769	0.00097865	0.012706	4.6613
43	0.0038091	0.19217	0.84345	0.21995	1.185	-0.0020089	0.0042761	0.0036754	0.90421	7.6166e-05	-0.0028303	0.10211	0.26499	-0.10431	0.1527	0.097	0.017159	0.00058855	0.0129	4.7529
44	0.0035411	0.16179	0.84461	0.19201	1.1616	-0.00095646	0.0028763	0.0028187	0.90441	0.00015165	-0.0018318	0.11246	0.28631	-0.11498	0.16471	0.095333	0.011585	-0.00033733	0.013496	4.8425
45	-0.00034361	0.13124	0.85026	0.16516	1.1372	0.0022946	0.0060179	0.001058	0.90177	-0.0011047	-0.00010525	0.12626	0.30813	-0.12845	0.17747	0.092915	0.003463	-0.0006703	0.014371	4.9303
46	-0.0062328	0.10418	0.85815	0.14001	1.1155	0.0057869	0.012269	-0.0016742	0.89754	-0.0017095	0.0012031	0.1423	0.32985	-0.14399	0.19138	0.08943	-0.0077499	-0.00019102	0.014188	5.0164
47	-0.009706	0.08339	0.86392	0.11637	1.1	0.0070469	0.017699	-0.0035701	0.8961	0.0002486	0.0022003	0.15593	0.35062	-0.15819	0.20567	0.086059	-0.0193	0.00092911	0.01287	5.1008
48	-0.0080915	0.068087	0.86515	0.094236	1.0918	0.0047555	0.0182	-0.0039277	0.90055	0.0042286	0.0031107	0.16439	0.36973	-0.1682	0.21925	0.082973	-0.029115	0.0023781	0.010778	5.1839
49	-0.0021572	0.056147	0.86335	0.074296	1.0877	0.00045063	0.011546	-0.003233	0.91044	0.0087636	0.0033989	0.16767	0.38689	-0.1746	0.23105	0.080074	-0.035994	0.0034841	0.0091552	5.2662
50	0.0046099	0.045558	0.86206	0.056611	1.0846	-0.0038252	0.00058577	-0.0023407	0.92228	0.011857	0.0023038	0.16888	0.40202	-0.17938	0.24032	0.076555	-0.041772	0.0041647	0.0086909	5.3481
51	0.0098707	0.034702	0.86427	0.040192	1.0804	-0.0063566	-0.010951	-0.0023388	0.93341	0.01299	-0.00053221	0.17108	0.41508	-0.18388	0.24792	0.072573	-0.047802	0.0044109	0.0092618	5.4301
52	0.012529	0.023941	0.87012	0.025648	1.0758	-0.007567	-0.0199	-0.0028322	0.94255	0.012461	-0.0051524	0.17518	0.42615	-0.18846	0.25502	0.069057	-0.054753	0.0042173	0.010428	5.5122
53	0.012919	0.014429	0.87799	0.013814	1.0725	-0.0083601	-0.025481	-0.0033021	0.94947	0.010549	-0.010213	0.18076	0.43543	-0.19362	0.26257	0.066699	-0.062416	0.0037774	0.011187	5.5947
54	0.012178	0.0072417	0.88621	0.0047145	1.0709	-0.0091803	-0.027734	-0.0036684	0.95458	0.0076871	-0.013952	0.18697	0.44308	-0.1997	0.2707	0.065698	-0.069852	0.00344	0.01087	5.6778
55	0.011873	0.0025554	0.8936	-0.0017606	1.07	-0.01031	-0.026699	-0.0040486	0.95902	0.004606	-0.014848	0.1929	0.4493	-0.20612	0.27922	0.066377	-0.07594	0.0035106	0.009098	5.7615
56	0.011838	-0.00067657	0.90094	-0.0056226	1.0687	-0.011601	-0.022839	-0.004475	0.9636	0.0018698	-0.01318	0.19782	0.45429	-0.21189	0.28799	0.069051	-0.079834	0.0035696	0.0071536	5.846
57	0.010852	-0.0035379	0.90948	-0.0067976	1.0667	-0.011859	-0.017498	-0.0050399	0.9687	-4.9394e-06	-0.010727	0.20133	0.45824	-0.21609	0.29665	0.073304	-0.081256	0.0032129	0.0067841	5.9315
58	0.0076593	-0.0069449	0.92015	-0.0054109	1.0658	-0.0097136	-0.012851	-0.0059227	0.97462	-0.00025516	-0.010067	0.20296	0.46124	-0.21833	0.30416	0.077162	-0.080812	0.0023979	0.0095909	6.018
59	0.0020761	-0.010088	0.93159	-0.0019767	1.0684	-0.004622	-0.010816	-0.0070595	0.98134	0.0014022	-0.012695	0.20213	0.46314	-0.21957	0.3094	0.078282	-0.079473	0.0013197	0.01569	6.1056
60	-0.0038285	-0.011269	0.94095	0.0027147	1.0766	0.0028619	-0.012521	-0.0083601	0.98808	0.004674	-0.017779	0.19918	0.46377	-0.22098	0.3108	0.074701	-0.079077	0.0015784	0.022257	6.1943
61	-0.0073709	-0.0087862	0.94552	0.00765	1.0895	0.009829	-0.017319	-0.0096602	0.99429	0.0091845	-0.022613	0.19471	0.46302	-0.22338	0.30751	0.067052	-0.080943	0.0035756	0.02597	6.2843
62	-0.0061265	-0.0016726	0.94448	0.0126	1.1043	0.013381	-0.022658	-0.010842	0.9999	0.014321	-0.023041	0.18954	0.46122	-0.22632	0.30026	0.059208	-0.084215	0.0072532	0.024328	6.3756
63	-0.001324	0.0077343	0.94097	0.017471	1.118	0.011189	-0.026516	-0.011853	1.0048	0.019269	-0.018558	0.18458	0.45882	-0.22898	0.29141	0.055502	-0.087662	0.01135	0.018835	6.4682
64	0.0041086	0.01666	0.93853	0.021934	1.1289	0.0034184	-0.027324	-0.012625	1.0091	0.023215	-0.010639	0.18061	0.45625	-0.23058	0.28627	0.058604	-0.089991	0.012668	0.012463	6.5624
65	0.0075723	0.022873	0.93989	0.026059	1.1366	-0.0058651	-0.025244	-0.012962	1.0128	0.025363	-0.0023507	0.1781	0.45373	-0.23097	0.28681	0.06645	-0.09065	0.011159	0.0080086	6.6582
66	0.0077357	0.026077	0.94489	0.030194	1.1413	-0.013102	-0.021957	-0.012625	1.016	0.025016	0.0031906	0.17672	0.45106	-0.23063	0.29203	0.075111	-0.090084	0.0072013	0.0066562	6.7557
67	0.0054517	0.02735	0.95219	0.034574	1.144	-0.01523	-0.019302	-0.011395	1.0188	0.021582	0.0050611	0.17613	0.44799	-0.23002	0.29757	0.080753	-0.088973	0.0031504	0.0075301	6.855
68	0.001891	0.027552	0.96055	0.039019	1.146	-0.012176	-0.018831	-0.0097588	1.0211	0.01517	0.0028247	0.17606	0.44428	-0.22942	0.2992	0.082148	-0.088022	0.0015594	0.0095767	6.9561
69	-0.0018486	0.026856	0.96897	0.042788	1.1485	-0.0068691	-0.020175	-0.0083246	1.0232	0.0076034	-0.0020562	0.17625	0.43986	-0.22875	0.2963	0.081266	-0.087402	0.0024417	0.011876	7.0588
70	-0.0050564	0.025534	0.97678	0.045167	1.1526	-0.0023067	-0.02214	-0.007293	1.0253	0.0005811	-0.0074978	0.17645	0.43503	-0.2279	0.2899	0.080696	-0.08689	0.0056169	0.013925	7.1629
71	-0.0072499	0.023948	0.98333	0.045627	1.1582	-0.0012258	-0.023623	-0.006776	1.0276	-0.0043944	-0.01167	0.1764	0.43013	-0.22674	0.28333	0.082752	-0.086248	0.0088502	0.015374	7.2681
72	-0.0080064	0.02327	0.98817	0.044859	1.1645	-0.0039016	-0.023803	-0.0063865	1.0302	-0.0070432	-0.013086	0.17585	0.42557	-0.22526	0.2794	0.087279	-0.085263	0.0099982	0.01591	7.3743
73	-0.0073304	0.024904	0.99155	0.04431	1.1708	-0.0080843	-0.023062	-0.0060954	1.0332	-0.0080958	-0.012045	0.1747	0.42148	-0.22349	0.27816	0.092372	-0.083868	0.009017	0.015641	7.4814
74	-0.0058901	0.028727	0.99392	0.045407	1.1764	-0.011487	-0.022058	-0.0059714	1.0363	-0.0081312	-0.0099262	0.17305	0.4177	-0.22144	0.27857	0.096102	-0.082204	0.0060966	0.014952	7.5898
75	-0.004429	0.034312	0.99571	0.049108	1.1814	-0.012029	-0.021402	-0.0061226	1.0394	-0.0076138	-0.0080908	0.17104	0.41406	-0.21915	0.27833	0.096964	-0.080485	0.0033949	0.014122	7.6993
76	-0.003674	0.039907	0.99741	0.05465	1.1861	-0.0096258	-0.021498	-0.0066282	1.0422	-0.0064173	-0.0076435	0.16885	0.41035	-0.21665	0.27587	0.095783	-0.078906	0.0026535	0.013418	7.81
77	-0.0040108	0.044368	0.9992	0.060867	1.1907	-0.0061147	-0.022076	-0.0074418	1.0445	-0.0045011	-0.0086583	0.16673	0.40638	-0.21399	0.27187	0.094316	-0.077608	0.0038523	0.012934	7.922
78	-0.0047141	0.047551	1.0011	0.066519	1.1954	-0.0033206	-0.022724	-0.0085151	1.0464	-0.002089	-0.0099912	0.16478	0.40222	-0.21122	0.2676	0.094243	-0.076607	0.006686	0.012532	8.0349
79	-0.0047322	0.049632	1.003	0.071016	1.2001	-0.0029115	-0.023055	-0.0097016	1.0478	0.00036357	-0.010333	0.16299	0.39797	-0.20841	0.26484	0.096642	-0.075809	0.0090658	0.012165	8.149
80	-0.0030248	0.05183	1.0048	0.074758	1.2044	-0.0049807	-0.022808	-0.010741	1.0491	0.001831	-0.0085315	0.16133	0.39374	-0.2056	0.26457	0.10054	-0.075107	0.0095718	0.011794	8.2642
81	0.0011889	0.054777	1.0065	0.078219	1.2083	-0.0080587	-0.02205	-0.011387	1.0502	0.0016541	-0.0039176	0.15973	0.38969	-0.20282	0.26594	0.10461	-0.074246	0.0082792	0.011416	8.3807
82	0.006966	0.058579	1.0081	0.081856	1.2115	-0.010683	-0.020901	-0.011407	1.0512	-0.0003677	0.0024373	0.1583	0.38584	-0.20009	0.26772	0.10778	-0.072987	0.0055601	0.011092	8.4984
83	0.012532	0.063012	1.0098	0.085598	1.214	-0.011513	-0.019473	-0.010761	1.0519	-0.0036066	0.0087188	0.15723	0.38215	-0.19742	0.26832	0.10958	-0.071283	0.0030808	0.010728	8.6174
84	0.016186	0.067386	1.0113	0.089072	1.216	-0.01035	-0.017886	-0.0096373	1.0522	-0.0066549	0.013182	0.15655	0.37859	-0.19486	0.26684	0.11077	-0.069109	0.0018517	0.010205	8.7374
85	0.016385	0.071228	1.0126	0.091948	1.218	-0.0080904	-0.016277	-0.0082264	1.0518	-0.0085159	0.014205	0.15632	0.37504	-0.19246	0.26348	0.11218	-0.066706	0.0018427	0.0094037	8.8583
86	0.01322	0.074228	1.0136	0.094067	1.2201	-0.0056326	-0.014777	-0.0067938	1.0508	-0.008788	0.011819	0.15635	0.37144	-0.19024	0.2589	0.11403	-0.064687	0.0028063	0.0081783	8.9799
87	0.0083565	0.076382	1.0142	0.095637	1.2226	-0.0037629	-0.013507	-0.005635	1.0495	-0.0078361	0.0076116	0.15637	0.36783	-0.18818	0.25416	0.11606	-0.06335	0.0038638	0.0066683	9.1022
88	0.0034454	0.077892	1.0145	0.096931	1.2252	-0.0026951	-0.012551	-0.0049479	1.0481	-0.0063003	0.0031352	0.15623	0.3642	-0.18627	0.24999	0.11759	-0.06291	0.0045136	0.0051082	9.2253
89	4.6578e-05	0.079022	1.0146	0.098202	1.2277	-0.0021317	-0.011978	-0.0049122	1.0471	-0.0046417	-0.00016104	0.15576	0.36066	-0.18446	0.24665	0.11795	-0.063462	0.0047441	0.0037214	9.3492
90	-0.0010359	0.080056	1.0147	0.099681	1.23	-0.0017675	-0.011853	-0.0054675	1.0466	-0.0030712	-0.0015648	0.15492	0.35729	-0.18274	0.24398	0.117	-0.064488	0.0046737	0.0027278	9.4739
91	-0.00047571	0.081262	1.0149	0.10158	1.232	-0.0013225	-0.012229	-0.0062661	1.0464	-0.0017337	-0.0017503	0.15395	0.35407	-0.18109	0.24141	0.11527	-0.065512	0.0046814	0.0021383	9.5993
92	0.00090293	0.082838	1.0153	0.10397	1.2335	-0.00075733	-0.013049	-0.0069571	1.0463	-0.00076035	-0.0014086	0.1531	0.35101	-0.1795	0.23855	0.11348	-0.066184	0.0049338	0.0018254	9.7255
93	0.0023179	0.084822	1.0159	0.1068	1.2344	-0.00025871	-0.01416	-0.0072078	1.046	-0.00023295	-0.0011024	0.15251	0.34808	-0.17794	0.2352	0.11228	-0.066182	0.005363	0.0016658	9.8523
94	0.0031651	0.087228	1.0167	0.11004	1.235	1.3278e-05	-0.015408	-0.0067057	1.0455	-0.00015465	-0.0012534	0.15215	0.34523	-0.17639	0.23139	0.11218	-0.06551	0.0058914	0.0015368	9.9798
95	0.0034302	0.090071	1.0173	0.11362	1.2354	-8.5992e-05	-0.016624	-0.0053688	1.0446	-0.00050803	-0.0017596	0.15185	0.34244	-0.17483	0.22763	0.11309	-0.064415	0.0063449	0.00138	10.108
96	0.0032539	0.093346	1.0177	0.1175	1.2357	-0.00062177	-0.017639	-0.0035573	1.0436	-0.0011518	-0.0023808	0.15142	0.3397	-0.17325	0.22451	0.11466	-0.06308	0.006544	0.0012253	10.236
97	0.0027703	0.096959	1.0177	0.12162	1.2361	-0.0014471	-0.018295	-0.0016799	1.0424	-0.0018811	-0.00289	0.15065	0.337	-0.17161	0.22237	0.11654	-0.061674	0.0065339	0.0011055	10.366
98	0.0021068	0.10075	1.0172	0.12586	1.2367	-0.0023845	-0.018518	-0.00012523	1.0412	-0.0025002	-0.0031526	0.14938	0.33433	-0.16993	0.22148	0.1184	-0.060322	0.0063926	0.0010519	10.496
99	0.0013849	0.10452	1.0161	0.1301	1.2377	-0.0032654	-0.018357	0.00073899	1.0401	-0.0028538	-0.0031579	0.14751	0.33169	-0.16819	0.22144	0.12006	-0.059018	0.0062015	0.0010942	10.627
100	0.00072012	0.10812	1.0145	0.13424	1.2391	-0.0039484	-0.017871	0.00072299	1.039	-0.002879	-0.0029053	0.14514	0.32907	-0.16641	0.22151	0.12147	-0.057727	0.0060685	0.0012604	10.758
101	0.00019337	0.11136	1.0126	0.13816	1.2406	-0.0043807	-0.017124	2.9954e-05	1.0381	-0.0025856	-0.0024198	0.14246	0.32649	-0.16459	0.22102	0.12259	-0.056444	0.0060248	0.0015566	10.89
102	-0.00019398	0.11408	1.0105	0.14177	1.2422	-0.0045512	-0.016192	-0.0010678	1.0374	-0.0020869	-0.0017813	0.13968	0.32394	-0.16274	0.21941	0.12342	-0.055196	0.0060575	0.0019424	11.023
103	-0.00045432	0.11621	1.0085	0.14501	1.2438	-0.0044496	-0.015153	-0.0023108	1.0368	-0.0015026	-0.0010736	0.13699	0.32143	-0.16087	0.21654	0.12392	-0.054016	0.0061542	0.0023717	11.156
104	-0.00059951	0.11782	1.0066	0.14788	1.2451	-0.0040671	-0.014065	-0.003452	1.0362	-0.00094659	-0.00036288	0.13457	0.31895	-0.15898	0.21298	0.12415	-0.052931	0.0063155	0.0028005	11.29
105	-0.00064086	0.11904	1.005	0.15037	1.2461	-0.0034301	-0.01295	-0.0043108	1.0354	-0.0005179	0.0003242	0.13258	0.31651	-0.1571	0.20938	0.1242	-0.051956	0.0065395	0.0031872	11.424
106	-0.00058923	0.12	1.0036	0.15251	1.2467	-0.0026197	-0.011819	-0.0048837	1.0345	-0.00026056	0.00096824	0.13102	0.31408	-0.15523	0.20638	0.12416	-0.051102	0.0067878	0.0034917	11.558
107	-0.00045452	0.1208	1.0023	0.15436	1.2469	-0.0017288	-0.010684	-0.0052183	1.0333	-0.00015266	0.0015512	0.12984	0.31168	-0.1534	0.20448	0.12412	-0.050365	0.0070208	0.0036805	11.693
108	-0.00023344	0.12156	1.0011	0.15597	1.2469	-0.0008497	-0.0095632	-0.0053607	1.0318	-0.00015031	0.0020702	0.12893	0.30928	-0.15163	0.20344	0.12416	-0.049697	0.0072012	0.0037612	11.829
109	7.5326e-05	0.1224	0.99999	0.15747	1.2468	-6.4081e-05	-0.0084741	-0.0053549	1.0301	-0.00021143	0.0025384	0.12817	0.3069	-0.14993	0.20284	0.12431	-0.049037	0.0073058	0.003762	11.964
110	0.00045961	0.12342	0.99876	0.15895	1.2465	0.0005782	-0.007439	-0.0052465	1.028	-0.00029583	0.0029651	0.12749	0.30452	-0.14831	0.20221	0.12461	-0.048332	0.007347	0.0037099	12.101
111	0.00090738	0.12466	0.99741	0.16051	1.2461	0.0010376	-0.0064994	-0.0050708	1.0258	-0.00036672	0.0033379	0.12678	0.30215	-0.14675	0.20115	0.12509	-0.047561	0.0073436	0.0036306	12.237
112	0.0014071	0.12613	0.9959	0.16225	1.2458	0.0012768	-0.0057023	-0.0048477	1.0233	-0.00040748	0.0036379	0.126	0.29978	-0.14522	0.19958	0.12572	-0.046727	0.0073137	0.0035489	12.374
113	0.0019478	0.12784	0.99425	0.16425	1.2455	0.0012847	-0.0050928	-0.0045958	1.0208	-0.00041891	0.003847	0.12515	0.29741	-0.14369	0.19775	0.12647	-0.045834	0.0072712	0.0034881	12.511
114	0.0025174	0.12979	0.9925	0.16653	1.2451	0.0011021	-0.0047089	-0.0043328	1.0182	-0.00040275	0.0039465	0.12423	0.29505	-0.14212	0.1959	0.12728	-0.044902	0.0072194	0.0034644	12.648
115	0.0030883	0.13194	0.99065	0.16906	1.2447	0.0007893	-0.004557	-0.0040734	1.0156	-0.00036068	0.0039015	0.12326	0.29268	-0.14051	0.19424	0.12812	-0.043959	0.007163	0.0034932	12.786
116	0.0036278	0.13424	0.98873	0.17185	1.2443	0.00040482	-0.0046279	-0.0038228	1.013	-0.00029433	0.0036733	0.12225	0.2903	-0.13882	0.19291	0.12895	-0.043028	0.007107	0.0035922	12.924
117	0.0041114	0.13667	0.98675	0.17489	1.2438	4.592e-06	-0.0048728	-0.003581	1.0104	-0.00020673	0.0032669	0.12121	0.28791	-0.13705	0.1918	0.12972	-0.042115	0.0070559	0.003778	13.062
118	0.0045166	0.1392	0.98473	0.17815	1.2432	-0.00035776	-0.0052176	-0.003348	1.0079	-0.00011129	0.0027131	0.12014	0.2855	-0.13524	0.19078	0.13044	-0.041198	0.007014	0.0040666	13.201
119	0.0048217	0.14183	0.98265	0.18159	1.2425	-0.00063648	-0.0055908	-0.0031237	1.0055	-2.5933e-05	0.0020417	0.11902	0.28307	-0.13339	0.18971	0.1311	-0.040255	0.0069857	0.0044733	13.34
120	0.0050062	0.14454	0.98047	0.18514	1.2418	-0.00082133	-0.0059237	-0.002908	1.0031	3.2091e-05	0.0012814	0.11784	0.28063	-0.13154	0.18848	0.13171	-0.039267	0.0069748	0.0050117	13.478
121	0.0050545	0.14732	0.9782	0.18874	1.2409	-0.00092273	-0.006165	-0.0027007	1.0007	4.6255e-05	0.00046466	0.11659	0.27816	-0.1297	0.18698	0.13226	-0.03822	0.0069873	0.0056799	13.618
122	0.0049739	0.15015	0.97583	0.19233	1.2401	-0.00095257	-0.0063027	-0.0025019	0.99822	6.9737e-07	-0.00035559	0.11526	0.27567	-0.12789	0.18521	0.13276	-0.037098	0.0070317	0.0064561	13.757
123	0.0047831	0.15301	0.97334	0.19583	1.2391	-0.00092229	-0.0063382	-0.0023114	0.99571	-0.00011987	-0.0011303	0.11384	0.27316	-0.12613	0.18317	0.13319	-0.035896	0.0071158	0.0073177	13.896
124	0.004529	0.15586	0.97074	0.1992	1.2381	-0.00084288	-0.0062811	-0.0021161	0.99309	-0.00033187	-0.0018214	0.11232	0.27062	-0.12443	0.18088	0.13355	-0.034625	0.0072472	0.0082428	14.036
